timestamp,Nose,Nose,Nose,Neck,Neck,Neck,RShoulder,RShoulder,RShoulder,RElbow,RElbow,RElbow,RWrist,RWrist,RWrist,LShoulder,LShoulder,LShoulder,LElbow,LElbow,LElbow,LWrist,LWrist,LWrist,MidHip,MidHip,MidHip,RHip,RHip,RHip,RKnee,RKnee,RKnee,RAnkle,RAnkle,RAnkle,LHip,LHip,LHip,LKnee,LKnee,LKnee,LAnkle,LAnkle,LAnkle,REye,REye,REye,LEye,LEye,LEye,REar,REar,REar,LEar,LEar,LEar,LBigToe,LBigToe,LBigToe,LSmallToe,LSmallToe,LSmallToe,LHeel,LHeel,LHeel,RBigToe,RBigToe,RBigToe,RSmallToe,RSmallToe,RSmallToe,RHeel,RHeel,RHeel
-,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence,x,y,confidence
360.00000000000006,480.73577880859375,75.46565246582031,0.8952126502990723,486.54254150390625,194.3510284423828,0.7934695482254028,394.1035461425781,197.3025665283203,0.6441619396209717,372.09295654296875,333.85137939453125,0.8054298758506775,364.73193359375,461.6343994140625,0.7436652183532715,577.6676025390625,192.8980255126953,0.6646484732627869,598.2002563476562,322.1447448730469,0.6128028631210327,607.0685424804688,452.89501953125,0.7554941177368164,486.5667419433594,458.6943664550781,0.47614163160324097,429.3866882324219,460.1565246582031,0.5033434629440308,0.0,0.0,0.0,0.0,0.0,0.0,542.4087524414062,458.718017578125,0.4296852648258209,0.0,0.0,0.0,0.0,0.0,0.0,464.530029296875,65.15176391601562,0.9576231241226196,498.30755615234375,65.09606170654297,0.933056652545929,441.1463928222656,88.6010971069336,0.9267159700393677,517.4525756835938,87.1011962890625,0.8460484743118286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400.0,479.288818359375,75.46697998046875,0.9058146476745605,485.1264953613281,194.34017944335938,0.7861286401748657,394.07958984375,197.31277465820312,0.6470431089401245,372.10498046875,333.81805419921875,0.7864209413528442,364.7152404785156,463.0540771484375,0.7522385120391846,577.6471557617188,192.88284301757812,0.6594345569610596,596.7576904296875,322.11688232421875,0.6010643243789673,607.047607421875,452.85198974609375,0.7613195180892944,486.6020202636719,461.6185302734375,0.47837233543395996,429.37457275390625,461.61724853515625,0.5041897892951965,0.0,0.0,0.0,0.0,0.0,0.0,542.3982543945312,461.622314453125,0.4211214482784271,0.0,0.0,0.0,0.0,0.0,0.0,464.5166320800781,65.16102600097656,0.9604091048240662,498.2798156738281,65.095458984375,0.9267699122428894,441.1427001953125,88.61226654052734,0.9295444488525391,517.4236450195312,87.07526397705078,0.8349120020866394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440.00000000000006,479.24395751953125,76.8074951171875,0.913517951965332,485.09185791015625,194.34176635742188,0.7725620269775391,394.07550048828125,197.30950927734375,0.6448522210121155,372.07757568359375,333.84393310546875,0.8123038411140442,364.7279968261719,461.5980224609375,0.7262343764305115,576.19677734375,192.87388610839844,0.6559145450592041,596.74755859375,322.10687255859375,0.616380512714386,607.0383911132812,452.8310546875,0.763480544090271,486.6119689941406,461.6267395019531,0.4737933576107025,429.3915710449219,461.6574401855469,0.5030530095100403,0.0,0.0,0.0,0.0,0.0,0.0,542.4342651367188,461.6401062011719,0.4271431267261505,0.0,0.0,0.0,0.0,0.0,0.0,463.16473388671875,65.1683349609375,0.9536795020103455,496.8933410644531,65.10676574707031,0.9156557321548462,441.1340026855469,88.59525299072266,0.934695839881897,515.9769287109375,87.1148452758789,0.8445751667022705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.00000000000006,477.8480529785156,76.81226348876953,0.9178686738014221,485.0898742675781,194.33468627929688,0.7785676717758179,394.0640869140625,197.278564453125,0.6480742692947388,370.6637268066406,333.8230895996094,0.8199169635772705,363.2712707519531,461.6268310546875,0.7310834527015686,576.1904296875,192.88967895507812,0.6537708044052124,595.329345703125,323.5764465332031,0.6497488021850586,607.010986328125,452.853515625,0.7707047462463379,486.58465576171875,463.0824890136719,0.49774980545043945,429.37646484375,463.08221435546875,0.5025699734687805,0.0,0.0,0.0,0.0,0.0,0.0,542.3868408203125,464.57568359375,0.4330810606479645,0.0,0.0,0.0,0.0,0.0,0.0,463.1534423828125,65.17440795898438,0.9520187973976135,496.8955383300781,65.10099029541016,0.9128309488296509,441.134765625,88.6012191772461,0.9273688197135925,515.9764404296875,87.11866760253906,0.8501976132392883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520.0,477.82147216796875,76.79783630371094,0.9271394610404968,483.6759948730469,194.33404541015625,0.7771348357200623,394.046875,195.8728790283203,0.6547791361808777,372.0426330566406,333.8367919921875,0.8124601244926453,363.24462890625,461.62005615234375,0.7388579845428467,574.7389526367188,192.8941650390625,0.6503804922103882,595.3145141601562,323.625244140625,0.5865446925163269,607.0205078125,452.8934020996094,0.7543241381645203,485.14569091796875,460.1675109863281,0.4730072617530823,429.304443359375,460.1766052246094,0.5000748038291931,0.0,0.0,0.0,0.0,0.0,0.0,540.939697265625,460.1826171875,0.41110509634017944,0.0,0.0,0.0,0.0,0.0,0.0,463.13775634765625,65.18132781982422,0.948651909828186,496.87225341796875,65.11228942871094,0.9081105589866638,441.11578369140625,88.65213012695312,0.929368793964386,514.5404052734375,87.13611602783203,0.8631066083908081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560.0,477.7940368652344,75.46590423583984,0.9282612800598145,483.6494140625,194.3308868408203,0.7699830532073975,392.651123046875,197.2936248779297,0.6504958868026733,370.6398620605469,333.9225158691406,0.8247832655906677,363.23065185546875,461.6301574707031,0.7471174001693726,574.7125854492188,192.8755340576172,0.648723304271698,595.3124389648438,322.1553039550781,0.5975249409675598,607.0244750976562,454.2826232910156,0.7506612539291382,483.68658447265625,458.7046813964844,0.46184808015823364,429.2861022949219,458.71710205078125,0.5001972913742065,0.0,0.0,0.0,0.0,0.0,0.0,538.0242309570312,458.7117614746094,0.41045379638671875,0.0,0.0,0.0,0.0,0.0,0.0,463.0956115722656,65.17501068115234,0.9421303272247314,496.84881591796875,65.11225891113281,0.8990026712417603,441.1029052734375,88.65190124511719,0.9331705570220947,513.1034545898438,87.16490936279297,0.8833262920379639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600.0000000000001,477.7800598144531,76.8043441772461,0.9270511269569397,483.6436462402344,194.33706665039062,0.7743223309516907,392.6236877441406,197.30947875976562,0.6493114829063416,370.6329345703125,333.8719482421875,0.8336294293403625,363.22418212890625,461.6312561035156,0.7485004663467407,574.7335815429688,192.8782501220703,0.652970552444458,595.2970581054688,323.6087951660156,0.6239716410636902,605.641357421875,454.2879943847656,0.7595561146736145,482.2109680175781,460.17822265625,0.4603079557418823,427.87347412109375,461.6206359863281,0.5068421363830566,0.0,0.0,0.0,0.0,0.0,0.0,537.9998779296875,460.1855163574219,0.41341525316238403,0.0,0.0,0.0,0.0,0.0,0.0,463.0711364746094,65.18324279785156,0.9314969182014465,495.439453125,65.10319519042969,0.8938198685646057,441.0874328613281,88.65740966796875,0.9350704550743103,513.0803833007812,87.19832611083984,0.8857262134552002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640.0,476.4110107421875,75.46267700195312,0.9362545013427734,483.6487121582031,194.353759765625,0.7655085921287537,392.6233825683594,198.7474365234375,0.6326817274093628,370.6529235839844,333.8110656738281,0.812253475189209,361.80303955078125,460.18133544921875,0.7347188591957092,574.7323608398438,192.8985137939453,0.6514280438423157,595.2591552734375,322.1131896972656,0.6429786682128906,605.6080322265625,452.8780822753906,0.7648757696151733,483.67730712890625,463.08795166015625,0.47498536109924316,429.2852478027344,463.0937805175781,0.5018565654754639,0.0,0.0,0.0,0.0,0.0,0.0,539.4593505859375,463.11663818359375,0.41952264308929443,0.0,0.0,0.0,0.0,0.0,0.0,463.0560302734375,65.1838607788086,0.9248946309089661,495.4163818359375,65.10002136230469,0.8944423794746399,441.0783996582031,88.673583984375,0.9341850876808167,513.0763549804688,87.17530059814453,0.8731962442398071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680.0,476.3941345214844,76.7989501953125,0.9397232532501221,482.2181396484375,194.34930419921875,0.7652183771133423,392.61932373046875,197.31491088867188,0.6437272429466248,370.6292419433594,333.8370361328125,0.8284947276115417,361.7889404296875,460.1706237792969,0.7379629611968994,573.26416015625,192.88629150390625,0.6499781608581543,593.8417358398438,320.6717834472656,0.6355776786804199,605.5868530273438,452.8707275390625,0.7678495049476624,483.6587829589844,461.63824462890625,0.4666062295436859,427.8948059082031,461.6469421386719,0.5093814730644226,0.0,0.0,0.0,0.0,0.0,0.0,538.0322265625,463.0915832519531,0.42601463198661804,0.0,0.0,0.0,0.0,0.0,0.0,463.02978515625,65.19280242919922,0.9116144776344299,495.3928527832031,65.10062408447266,0.8884004354476929,441.0559997558594,88.65943145751953,0.9388125538825989,513.0576171875,87.1401596069336,0.8724087476730347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720.0000000000001,476.3741455078125,76.80977630615234,0.9404336810112,482.1966552734375,194.34056091308594,0.7687028646469116,392.5914306640625,197.30838012695312,0.6380578875541687,370.5728759765625,333.83795166015625,0.8401321172714233,361.75592041015625,460.166259765625,0.7392989993095398,573.2413940429688,192.87677001953125,0.6554710268974304,593.838134765625,322.12548828125,0.6233029365539551,605.5510864257812,454.2737121582031,0.7585387229919434,483.6521911621094,461.6347961425781,0.45907092094421387,427.88360595703125,461.62176513671875,0.5005243420600891,0.0,0.0,0.0,0.0,0.0,0.0,539.4671630859375,463.0976867675781,0.42071065306663513,0.0,0.0,0.0,0.0,0.0,0.0,461.6588439941406,65.20758819580078,0.9050524234771729,493.9476013183594,65.1080551147461,0.8830615282058716,441.03631591796875,88.64972686767578,0.9442172050476074,513.0244750976562,87.15066528320312,0.8956212997436523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.0,476.3543395996094,75.46466064453125,0.9452318549156189,482.19781494140625,194.31797790527344,0.7711073756217957,392.5631408691406,197.27345275878906,0.6478254795074463,370.57220458984375,333.821533203125,0.8327223658561707,360.3599548339844,458.69647216796875,0.7421178221702576,573.2459106445312,192.87762451171875,0.6530535221099854,593.80810546875,320.64727783203125,0.6114405393600464,605.5150146484375,452.8884582519531,0.7586027383804321,482.22052001953125,461.63226318359375,0.4491932690143585,427.8604736328125,461.6575622558594,0.4848731756210327,0.0,0.0,0.0,0.0,0.0,0.0,536.57373046875,463.1063232421875,0.40535473823547363,0.0,0.0,0.0,0.0,0.0,0.0,461.5983581542969,65.20850372314453,0.8890010714530945,492.5084533691406,65.10750579833984,0.8818185925483704,439.67449951171875,88.66950988769531,0.9383811354637146,511.65557861328125,87.1737060546875,0.8997964859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800.0,476.3218688964844,76.79920196533203,0.940243661403656,480.71875,194.3177032470703,0.7746049165725708,391.1468811035156,197.30247497558594,0.6344374418258667,369.1497497558594,333.8926086425781,0.8488737344741821,360.31597900390625,458.706298828125,0.7406188249588013,571.8087768554688,192.8714599609375,0.656602144241333,593.8038330078125,322.0915222167969,0.5961660742759705,604.13671875,452.89013671875,0.769120454788208,480.753662109375,458.69580078125,0.45435500144958496,427.865966796875,460.1588439941406,0.4983888566493988,0.0,0.0,0.0,0.0,0.0,0.0,536.5381469726562,460.1864929199219,0.4088228642940521,0.0,0.0,0.0,0.0,0.0,0.0,460.16986083984375,65.18232727050781,0.8919339179992676,492.48504638671875,65.10399627685547,0.8791599869728088,439.6294250488281,88.65202331542969,0.9375772476196289,511.6101379394531,87.15192413330078,0.909548282623291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840.0000000000001,476.3020324707031,75.45671844482422,0.9515522718429565,479.2503662109375,194.31515502929688,0.7804594039916992,391.1348876953125,197.31439208984375,0.6263267397880554,369.14178466796875,333.8403625488281,0.8318265676498413,360.2889709472656,461.6511535644531,0.7571554183959961,570.3712158203125,192.85714721679688,0.6605077385902405,593.764404296875,320.654296875,0.6169102787971497,604.1392211914062,452.84527587890625,0.7651835083961487,480.7132568359375,460.1795654296875,0.4526207447052002,427.8275146484375,461.6264343261719,0.48781996965408325,0.0,0.0,0.0,0.0,0.0,0.0,535.1090698242188,461.6515808105469,0.41199153661727905,0.0,0.0,0.0,0.0,0.0,0.0,458.6987609863281,65.19103240966797,0.881606936454773,491.0418395996094,65.10613250732422,0.8848106861114502,439.614501953125,88.66571807861328,0.9248991012573242,511.5718078613281,87.15043640136719,0.9169847369194031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880.0000000000001,476.2652893066406,76.80216217041016,0.9419587254524231,477.7861633300781,194.34088134765625,0.7927556037902832,389.69976806640625,198.7869873046875,0.619452714920044,369.1164245605469,333.87603759765625,0.8372287750244141,358.8798522949219,463.06939697265625,0.7787374258041382,570.3330688476562,192.890625,0.6622527837753296,592.3950805664062,322.1098937988281,0.6489760875701904,604.08251953125,452.84930419921875,0.750644862651825,479.26007080078125,460.175537109375,0.4709683060646057,427.8204345703125,461.6429748535156,0.5040433406829834,0.0,0.0,0.0,0.0,0.0,0.0,535.086181640625,461.6438903808594,0.42633646726608276,0.0,0.0,0.0,0.0,0.0,0.0,457.25958251953125,65.16449737548828,0.8926578164100647,489.6033935546875,65.09354400634766,0.8951966762542725,439.56231689453125,88.63921356201172,0.9159847497940063,511.53228759765625,87.11515808105469,0.9146353602409363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920.0,474.8533020019531,76.80919647216797,0.9493839740753174,476.39227294921875,194.33641052246094,0.8041316270828247,388.2149353027344,198.76954650878906,0.6217824220657349,369.0760498046875,333.8819885253906,0.8249092102050781,358.8508605957031,463.12188720703125,0.8073943853378296,570.3068237304688,192.87722778320312,0.6670050621032715,592.35400390625,322.1593017578125,0.6784997582435608,604.0426025390625,452.82073974609375,0.7399809956550598,477.8301696777344,460.164306640625,0.4735466241836548,426.41021728515625,460.16693115234375,0.4963078498840332,0.0,0.0,0.0,0.0,0.0,0.0,535.0420532226562,461.6510314941406,0.4200729429721832,0.0,0.0,0.0,0.0,0.0,0.0,455.80084228515625,65.18446350097656,0.8973261713981628,489.534423828125,65.11673736572266,0.9146178364753723,438.16009521484375,88.6379165649414,0.9031145572662354,510.1622314453125,87.13810729980469,0.9177379608154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960.0000000000001,474.8089294433594,76.80357360839844,0.9334483742713928,476.347900390625,194.3415069580078,0.8087954521179199,388.20892333984375,197.3118896484375,0.6262211799621582,369.04937744140625,333.8323669433594,0.8060997128486633,358.79345703125,463.1270751953125,0.8018211126327515,568.8606567382812,192.8902587890625,0.6728693842887878,592.3525390625,323.62652587890625,0.6631191372871399,602.6057739257812,452.8514099121094,0.7260882258415222,477.8208923339844,460.1522521972656,0.4708080291748047,426.3817443847656,458.7096862792969,0.4946144223213196,0.0,0.0,0.0,0.0,0.0,0.0,535.0590209960938,463.1083068847656,0.428914874792099,0.0,0.0,0.0,0.0,0.0,0.0,455.7510681152344,65.15763854980469,0.9093183875083923,488.143798828125,65.12005615234375,0.9283088445663452,438.0927429199219,88.6735610961914,0.8615949153900146,510.12469482421875,87.1837158203125,0.9091010093688965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
